   12.7500      0.252039E-02  0.183870E-02  0.275921E-02 -0.200202    
   13.0000      0.199131E-02  0.117279E-02  0.245626E-02 -0.353667    
   13.2500      0.150526E-02  0.640843E-03  0.210655E-02 -0.533491    
   13.5000      0.109640E-02  0.270211E-03  0.174196E-02 -0.731423    
   13.7500      0.787762E-03  0.693818E-04  0.139227E-02 -0.905064    
   14.0000      0.590093E-03  0.294475E-04  0.108232E-02 -0.947026    
   14.2500      0.502202E-03  0.127069E-03  0.830073E-03 -0.734482    
   14.5000      0.512401E-03  0.328469E-03  0.645690E-03 -0.325636    
   14.7500      0.600835E-03  0.593945E-03  0.531532E-03  0.554555E-01
   15.0000      0.742348E-03  0.882425E-03  0.482928E-03  0.292597    
   15.2500      0.909563E-03  0.115563E-02  0.489570E-03  0.404852    
   15.5000      0.107585E-02  0.138152E-02  0.537273E-03  0.439988    
   15.7500      0.121790E-02  0.153673E-02  0.609900E-03  0.431760    
   16.0000      0.131774E-02  0.160795E-02  0.691235E-03  0.398713    
   16.2500      0.136398E-02  0.159214E-02  0.766621E-03  0.349979    
   16.5000      0.135227E-02  0.149571E-02  0.824235E-03  0.289435    
   16.7500      0.128500E-02  0.133284E-02  0.855915E-03  0.217897    
   17.0000      0.117037E-02  0.112322E-02  0.857510E-03  0.134149    
   17.2500      0.102091E-02  0.889461E-03  0.828781E-03  0.353148E-01
   17.5000      0.851781E-03  0.654456E-03  0.772918E-03 -0.829930E-01
   17.7500      0.678890E-03  0.439061E-03  0.695766E-03 -0.226206    
   18.0000      0.517219E-03  0.260185E-03  0.604890E-03 -0.398469    
   18.2500      0.379367E-03  0.129498E-03  0.508574E-03 -0.594097    
   18.5000      0.274492E-03  0.527997E-04  0.414878E-03 -0.774205    
   18.7500      0.207709E-03  0.300417E-04  0.330827E-03 -0.833503    
   19.0000      0.179959E-03  0.559253E-04  0.261816E-03 -0.647982    
   19.2500      0.188295E-03  0.120952E-03  0.211233E-03 -0.271779    
   19.5000      0.226528E-03  0.212776E-03  0.180343E-03  0.824999E-01
   19.7500      0.286136E-03  0.317700E-03  0.168392E-03  0.307160    
   20.0000      0.357313E-03  0.422148E-03  0.172894E-03  0.418885    
   20.2500      0.430050E-03  0.513981E-03  0.190071E-03  0.460064    
   20.5000      0.495142E-03  0.583548E-03  0.215365E-03  0.460856    
   20.7500      0.545017E-03  0.624386E-03  0.243966E-03  0.438094    
   21.0000      0.574346E-03  0.633548E-03  0.271322E-03  0.400306    
   21.2500      0.580366E-03  0.611553E-03  0.293554E-03  0.351338    
   21.5000      0.562929E-03  0.562007E-03  0.307766E-03  0.292308    
   21.7500      0.524292E-03  0.490954E-03  0.312222E-03  0.222531    
   22.0000      0.468683E-03  0.406057E-03  0.306399E-03  0.139881    
   22.2500      0.401720E-03  0.315695E-03  0.290898E-03  0.408803E-01
   22.5000      0.329737E-03  0.228080E-03  0.267274E-03 -0.791217E-01
   22.7500      0.259107E-03  0.150473E-03  0.237777E-03 -0.224863    
   23.0000      0.195614E-03  0.885701E-04  0.205059E-03 -0.396722    
   23.2500      0.143939E-03  0.460918E-04  0.171874E-03 -0.577073    
   23.5000      0.107300E-03  0.246095E-04  0.140792E-03 -0.702428    
   23.7500      0.872577E-04  0.235863E-04  0.113972E-03 -0.657073    
   24.0000      0.836965E-04  0.406185E-04  0.929880E-04 -0.391968    
   24.2500      0.949708E-04  0.718289E-04  0.787342E-04 -0.458634E-01
   24.5000      0.118179E-03  0.112363E-03  0.714037E-04  0.222889    
   24.7500      0.149535E-03  0.156934E-03  0.705354E-04  0.379825    
   25.0000      0.184794E-03  0.200350E-03  0.751194E-04  0.454609    
   25.2500      0.219685E-03  0.237998E-03  0.837433E-04  0.479437    
   25.5000      0.250311E-03  0.266215E-03  0.947630E-04  0.474965    
   25.7500      0.273485E-03  0.282550E-03  0.106478E-03  0.452593    
   26.0000      0.286971E-03  0.285883E-03  0.117296E-03  0.418144    
   26.2500      0.289620E-03  0.276417E-03  0.125871E-03  0.374224    
   26.5000      0.281393E-03  0.255537E-03  0.131205E-03  0.321487    
   26.7500      0.263282E-03  0.225589E-03  0.132708E-03  0.259229    
   27.0000      0.237137E-03  0.189577E-03  0.130217E-03  0.185618    
   27.2500      0.205438E-03  0.150832E-03  0.123969E-03  0.977550E-01
   27.5000      0.171017E-03  0.112685E-03  0.114544E-03 -0.817902E-02
   27.7500      0.136774E-03  0.781585E-04  0.102778E-03 -0.136068    
   28.0000      0.105409E-03  0.497227E-04  0.896668E-04 -0.286564    
   28.2500      0.791958E-04  0.291194E-04  0.762568E-04 -0.447325    
   28.5000      0.598013E-04  0.172652E-04  0.635466E-04 -0.572705    
   28.7500      0.481863E-04  0.142402E-04  0.524001E-04 -0.572625    
   29.0000      0.445664E-04  0.193485E-04  0.434796E-04 -0.384081    
   29.2500      0.484469E-04  0.312441E-04  0.372030E-04 -0.870579E-01
   29.5000      0.587157E-04  0.481021E-04  0.337269E-04  0.175673    
   29.7500      0.737838E-04  0.678165E-04  0.329544E-04  0.345954    
   30.0000      0.917575E-04  0.882066E-04  0.345643E-04  0.436930    
