# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li6
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
1.5355e-09 1296.24 3.85752e+06
1.53993e-09 1289.4 3.85193e+06
1.54437e-09 1286.07 3.84612e+06
1.54882e-09 1288.5 3.84107e+06
1.55328e-09 1290.73 3.83548e+06
1.55776e-09 1285.27 3.82983e+06
1.56225e-09 1286.47 3.82432e+06
1.56675e-09 1280.97 3.81877e+06
1.57127e-09 1279.73 3.81338e+06
1.5758e-09 1279.14 3.8079e+06
1.58034e-09 1276.23 3.80226e+06
1.58489e-09 1272.59 3.79704e+06
1.58946e-09 1274.01 3.7914e+06
1.59404e-09 1268.28 3.78604e+06
1.59864e-09 1268.98 3.78075e+06
1.60325e-09 1269.34 3.77514e+06
1.60787e-09 1263.87 3.76981e+06
1.6125e-09 1263.96 3.76401e+06
1.61715e-09 1261.81 3.75897e+06
1.62181e-09 1261.32 3.75331e+06
1.62648e-09 1257.91 3.7479e+06
1.63117e-09 1256.27 3.74262e+06
1.63587e-09 1249.46 3.73734e+06
1.64059e-09 1250.45 3.73198e+06
1.64532e-09 1254.28 3.72638e+06
1.65006e-09 1248.41 3.72111e+06
1.65482e-09 1247.74 3.71588e+06
1.65959e-09 1242.86 3.71046e+06
1.66437e-09 1248.84 3.705e+06
1.66917e-09 1242.5 3.69987e+06
1.67398e-09 1242.28 3.69446e+06
1.6788e-09 1238.49 3.68914e+06
1.68364e-09 1237.55 3.6837e+06
1.6885e-09 1231.68 3.67889e+06
1.69336e-09 1233.81 3.67319e+06
1.69824e-09 1227.14 3.66829e+06
1.70314e-09 1231.61 3.66249e+06
1.70805e-09 1224.76 3.65743e+06
1.71297e-09 1224.81 3.65219e+06
1.71791e-09 1224.73 3.64729e+06
1.72286e-09 1219.29 3.64152e+06
1.72783e-09 1219.31 3.63659e+06
1.73281e-09 1222.16 3.63112e+06
1.7378e-09 1217.32 3.62595e+06
1.74281e-09 1215.28 3.62082e+06
1.74783e-09 1211.71 3.61546e+06
1.75287e-09 1211.91 3.61055e+06
1.75792e-09 1211.01 3.60521e+06
1.76299e-09 1208.34 3.60009e+06
1.76807e-09 1205.64 3.59486e+06
1.77317e-09 1202.68 3.58965e+06
1.77828e-09 1198.54 3.58453e+06
1.78341e-09 1200.49 3.57921e+06
1.78855e-09 1201.24 3.57421e+06
1.7937e-09 1202.2 3.56897e+06
1.79887e-09 1195.69 3.56394e+06
1.80406e-09 1191.78 3.55891e+06
1.80926e-09 1189.74 3.55399e+06
1.81447e-09 1191.74 3.54854e+06
1.8197e-09 1190.07 3.54379e+06
1.82495e-09 1188.47 3.5384e+06
1.83021e-09 1183.63 3.53341e+06
1.83548e-09 1182.82 3.52811e+06
1.84077e-09 1181.57 3.52312e+06
1.84608e-09 1181.79 3.51806e+06
1.8514e-09 1180.79 3.51292e+06
1.85674e-09 1173.01 3.50794e+06
1.86209e-09 1174.32 3.50292e+06
1.86745e-09 1174.26 3.49782e+06
1.87284e-09 1170.1 3.49281e+06
1.87824e-09 1172 3.48786e+06
1.88365e-09 1173.37 3.48291e+06
1.88908e-09 1165.87 3.47773e+06
1.89452e-09 1162.4 3.47281e+06
1.89998e-09 1161.7 3.46769e+06
1.90546e-09 1164.91 3.4627e+06
1.91095e-09 1158.97 3.45747e+06
1.91646e-09 1159.83 3.45304e+06
1.92199e-09 1157.82 3.4477e+06
1.92752e-09 1155.16 3.44292e+06
1.93308e-09 1153.49 3.438e+06
1.93865e-09 1149.04 3.43302e+06
1.94424e-09 1150.36 3.42805e+06
1.94984e-09 1148.83 3.42336e+06
1.95546e-09 1147.56 3.41845e+06
1.9611e-09 1146.82 3.41337e+06
1.96675e-09 1142.68 3.40851e+06
1.97242e-09 1141.03 3.40339e+06
1.97811e-09 1139.03 3.39863e+06
1.98381e-09 1134.57 3.39393e+06
1.98953e-09 1135.49 3.38869e+06
1.99526e-09 1137.33 3.38383e+06
2.00101e-09 1136.23 3.37942e+06
2.00678e-09 1135.15 3.37419e+06
2.01257e-09 1130.83 3.36947e+06
2.01837e-09 1128.13 3.36467e+06
2.02418e-09 1127.72 3.35983e+06
2.03002e-09 1127.61 3.35507e+06
2.03587e-09 1123.27 3.35023e+06
2.04174e-09 1124.22 3.34515e+06
2.04762e-09 1121.77 3.34057e+06
2.05353e-09 1120.94 3.33554e+06
2.05944e-09 1118 3.33084e+06
2.06538e-09 1113.57 3.32602e+06
2.07133e-09 1117.72 3.32114e+06
2.0773e-09 1112.88 3.31638e+06
2.08329e-09 1116.03 3.31171e+06
2.0893e-09 1109.67 3.30698e+06
2.09532e-09 1109.39 3.30232e+06
2.10136e-09 1104.68 3.29763e+06
2.10741e-09 1105.79 3.29283e+06
2.11349e-09 1101.93 3.28799e+06
2.11958e-09 1099.76 3.28328e+06
2.12569e-09 1102.13 3.27863e+06
2.13182e-09 1099.69 3.27389e+06
2.13796e-09 1096.75 3.26925e+06
2.14412e-09 1096.7 3.26441e+06
2.1503e-09 1098.06 3.25955e+06
2.1565e-09 1095.18 3.25512e+06
2.16272e-09 1091.88 3.25033e+06
2.16895e-09 1088.57 3.24566e+06
2.1752e-09 1087.85 3.2409e+06
2.18147e-09 1086.08 3.2364e+06
2.18776e-09 1083.14 3.23173e+06
2.19407e-09 1083.18 3.22716e+06
2.20039e-09 1082.7 3.22253e+06
2.20673e-09 1080.75 3.21775e+06
2.21309e-09 1082.93 3.21314e+06
2.21947e-09 1075.57 3.20852e+06
2.22587e-09 1073.31 3.20385e+06
2.23229e-09 1074.24 3.19948e+06
2.23872e-09 1074.17 3.1947e+06
2.24517e-09 1071.23 3.19001e+06
2.25165e-09 1066.22 3.18552e+06
2.25814e-09 1067.24 3.18107e+06
2.26464e-09 1065.53 3.17636e+06
2.27117e-09 1064.26 3.1716e+06
2.27772e-09 1063.02 3.16712e+06
2.28428e-09 1059.31 3.16276e+06
2.29087e-09 1065.05 3.15796e+06
2.29747e-09 1057.57 3.15384e+06
2.30409e-09 1056.09 3.14883e+06
2.31073e-09 1053.08 3.14443e+06
2.31739e-09 1054.64 3.14006e+06
2.32407e-09 1052.69 3.1352e+06
2.33077e-09 1053.34 3.13085e+06
2.33749e-09 1048.24 3.12645e+06
2.34423e-09 1047.02 3.12193e+06
2.35099e-09 1044.99 3.11752e+06
2.35776e-09 1041.87 3.11305e+06
2.36456e-09 1045.39 3.10873e+06
2.37137e-09 1041.82 3.1042e+06
2.37821e-09 1041.49 3.09961e+06
2.38506e-09 1035.76 3.09511e+06
2.39194e-09 1034.71 3.09093e+06
2.39883e-09 1033.93 3.08624e+06
2.40575e-09 1035.75 3.08171e+06
2.41268e-09 1029.05 3.0772e+06
2.41964e-09 1028.79 3.07293e+06
2.42661e-09 1027.4 3.06875e+06
2.4336e-09 1027.1 3.06417e+06
2.44062e-09 1025.28 3.05978e+06
2.44765e-09 1023.85 3.05525e+06
2.45471e-09 1023.45 3.05091e+06
2.46178e-09 1024.88 3.04651e+06
2.46888e-09 1022.04 3.0422e+06
