# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
1.5355e-09 6039.79 3.14347e+06
1.53993e-09 6009.08 3.1391e+06
1.54437e-09 5994.08 3.13454e+06
1.54882e-09 6004.47 3.12988e+06
1.55328e-09 6014.45 3.12545e+06
1.55776e-09 5991.33 3.12109e+06
1.56225e-09 5993.52 3.11672e+06
1.56675e-09 5969.99 3.11207e+06
1.57127e-09 5963.48 3.10771e+06
1.5758e-09 5960.46 3.10311e+06
1.58034e-09 5947.91 3.09873e+06
1.58489e-09 5930.34 3.09422e+06
1.58946e-09 5937.75 3.09009e+06
1.59404e-09 5910.15 3.08522e+06
1.59864e-09 5914.37 3.08104e+06
1.60325e-09 5914.96 3.07643e+06
1.60787e-09 5889.83 3.0721e+06
1.6125e-09 5890.93 3.06744e+06
1.61715e-09 5883.93 3.06305e+06
1.62181e-09 5875.57 3.05889e+06
1.62648e-09 5863.66 3.05451e+06
1.63117e-09 5854.9 3.05002e+06
1.63587e-09 5822.44 3.04581e+06
1.64059e-09 5827.75 3.04126e+06
1.64532e-09 5844.72 3.03678e+06
1.65006e-09 5816.95 3.03243e+06
1.65482e-09 5815.28 3.02816e+06
1.65959e-09 5791.08 3.02368e+06
1.66437e-09 5820.83 3.01946e+06
1.66917e-09 5791.35 3.01533e+06
1.67398e-09 5790.16 3.01098e+06
1.6788e-09 5771.38 3.00654e+06
1.68364e-09 5767.56 3.00199e+06
1.6885e-09 5739.72 2.99772e+06
1.69336e-09 5750.3 2.99346e+06
1.69824e-09 5718.12 2.98927e+06
1.70314e-09 5740.35 2.98488e+06
1.70805e-09 5708.07 2.98063e+06
1.71297e-09 5705.21 2.97637e+06
1.71791e-09 5707.62 2.97218e+06
1.72286e-09 5682.79 2.96764e+06
1.72783e-09 5681.86 2.96359e+06
1.73281e-09 5695.5 2.95932e+06
1.7378e-09 5672.79 2.95485e+06
1.74281e-09 5664.79 2.951e+06
1.74783e-09 5646.82 2.94652e+06
1.75287e-09 5648.38 2.94224e+06
1.75792e-09 5644.21 2.93794e+06
1.76299e-09 5630.64 2.93387e+06
1.76807e-09 5619 2.92972e+06
1.77317e-09 5605.24 2.92512e+06
1.77828e-09 5584.76 2.92118e+06
1.78341e-09 5595.13 2.91689e+06
1.78855e-09 5596.64 2.91269e+06
1.7937e-09 5604.26 2.90853e+06
1.79887e-09 5571.13 2.9043e+06
1.80406e-09 5552.34 2.90018e+06
1.80926e-09 5545.66 2.89605e+06
1.81447e-09 5554.07 2.89188e+06
1.8197e-09 5546.46 2.88761e+06
1.82495e-09 5538.05 2.88342e+06
1.83021e-09 5516.31 2.87943e+06
1.83548e-09 5514.24 2.87518e+06
1.84077e-09 5503.79 2.87105e+06
1.84608e-09 5507.04 2.8671e+06
1.8514e-09 5501.38 2.86281e+06
1.85674e-09 5469.03 2.85859e+06
1.86209e-09 5476.07 2.85452e+06
1.86745e-09 5470 2.85076e+06
1.87284e-09 5453.78 2.84642e+06
1.87824e-09 5462.26 2.84236e+06
1.88365e-09 5469.16 2.83819e+06
1.88908e-09 5429.08 2.83418e+06
1.89452e-09 5418.07 2.83012e+06
1.89998e-09 5414.17 2.82609e+06
1.90546e-09 5430.95 2.82219e+06
1.91095e-09 5401.57 2.81798e+06
1.91646e-09 5402.04 2.81356e+06
1.92199e-09 5398.16 2.80984e+06
1.92752e-09 5382.53 2.80577e+06
1.93308e-09 5374.68 2.80185e+06
1.93865e-09 5357.89 2.79796e+06
1.94424e-09 5356.27 2.79372e+06
1.94984e-09 5357.16 2.78968e+06
1.95546e-09 5350.39 2.78567e+06
1.9611e-09 5342.14 2.78167e+06
1.96675e-09 5327.89 2.77773e+06
1.97242e-09 5316.38 2.77356e+06
1.97811e-09 5306.5 2.7698e+06
1.98381e-09 5289.52 2.76564e+06
1.98953e-09 5290.54 2.76193e+06
1.99526e-09 5300.82 2.75784e+06
2.00101e-09 5293.52 2.75392e+06
2.00678e-09 5290.69 2.74992e+06
2.01257e-09 5268.39 2.74586e+06
2.01837e-09 5259.94 2.74184e+06
2.02418e-09 5254.5 2.73809e+06
2.03002e-09 5254.72 2.7341e+06
2.03587e-09 5233.96 2.7301e+06
2.04174e-09 5239.49 2.72603e+06
2.04762e-09 5229.83 2.72238e+06
2.05353e-09 5222.2 2.71833e+06
2.05944e-09 5210.05 2.71465e+06
2.06538e-09 5189.89 2.71062e+06
2.07133e-09 5208.11 2.70668e+06
2.0773e-09 5186.01 2.70274e+06
2.08329e-09 5198.66 2.69885e+06
2.0893e-09 5173.47 2.695e+06
2.09532e-09 5170.11 2.69111e+06
2.10136e-09 5146.94 2.68738e+06
2.10741e-09 5152.67 2.68322e+06
2.11349e-09 5136.23 2.67954e+06
2.11958e-09 5123.36 2.6756e+06
2.12569e-09 5136.22 2.67179e+06
2.13182e-09 5125.45 2.66792e+06
2.13796e-09 5111.72 2.66408e+06
2.14412e-09 5110.31 2.66028e+06
2.1503e-09 5118.85 2.65658e+06
2.1565e-09 5103.47 2.65254e+06
2.16272e-09 5087.74 2.64892e+06
2.16895e-09 5073.68 2.64504e+06
2.1752e-09 5069.23 2.64114e+06
2.18147e-09 5060.35 2.63736e+06
2.18776e-09 5047.52 2.63346e+06
2.19407e-09 5047.03 2.62985e+06
2.20039e-09 5044.98 2.62598e+06
2.20673e-09 5035.98 2.62215e+06
2.21309e-09 5048.23 2.61853e+06
2.21947e-09 5012.26 2.61473e+06
2.22587e-09 5001.45 2.61107e+06
2.23229e-09 5006.48 2.60742e+06
2.23872e-09 5005.2 2.6034e+06
2.24517e-09 4992.28 2.59975e+06
2.25165e-09 4969.34 2.59605e+06
2.25814e-09 4975.13 2.59244e+06
2.26464e-09 4964.5 2.58867e+06
2.27117e-09 4961.28 2.58485e+06
2.27772e-09 4952.17 2.58119e+06
2.28428e-09 4937.51 2.57748e+06
2.29087e-09 4964.15 2.57385e+06
2.29747e-09 4926.91 2.57009e+06
2.30409e-09 4923.59 2.56623e+06
2.31073e-09 4907.57 2.56275e+06
2.31739e-09 4914.16 2.55872e+06
2.32407e-09 4906.17 2.55549e+06
2.33077e-09 4908.68 2.55176e+06
2.33749e-09 4885.62 2.54789e+06
2.34423e-09 4877.37 2.54427e+06
2.35099e-09 4869.66 2.54065e+06
2.35776e-09 4856.88 2.53687e+06
2.36456e-09 4873.83 2.53336e+06
2.37137e-09 4853.12 2.5295e+06
2.37821e-09 4857.09 2.52596e+06
2.38506e-09 4826.02 2.52245e+06
2.39194e-09 4821.84 2.51875e+06
2.39883e-09 4817.85 2.51519e+06
2.40575e-09 4826.87 2.51155e+06
2.41268e-09 4796.74 2.50794e+06
2.41964e-09 4793.01 2.50413e+06
2.42661e-09 4789.88 2.50054e+06
2.4336e-09 4786.57 2.49684e+06
2.44062e-09 4774.28 2.4936e+06
