# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Gd155
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
1.54437e-09 14771.8 2.01e+08
1.54882e-09 14675.9 2.0071e+08
1.55328e-09 14678.1 2.00428e+08
1.55776e-09 14670.6 2.00103e+08
1.56225e-09 14642.9 1.99867e+08
1.56675e-09 14613 1.99602e+08
1.57127e-09 14608.2 1.99355e+08
1.5758e-09 14530.2 1.98991e+08
1.58034e-09 14585.1 1.98675e+08
1.58489e-09 14481 1.98365e+08
1.58946e-09 14558.3 1.98142e+08
1.59404e-09 14481.9 1.97884e+08
1.59864e-09 14446.4 1.97653e+08
1.60325e-09 14474.1 1.97282e+08
1.60787e-09 14413.1 1.96999e+08
1.6125e-09 14430.6 1.96659e+08
1.61715e-09 14385.3 1.96441e+08
1.62181e-09 14341.9 1.96162e+08
1.62648e-09 14373.4 1.95845e+08
1.63117e-09 14343.7 1.95573e+08
1.63587e-09 14339.3 1.9542e+08
1.64059e-09 14271.1 1.95063e+08
1.64532e-09 14245.7 1.94666e+08
1.65006e-09 14213.7 1.94543e+08
1.65482e-09 14266.7 1.9412e+08
1.65959e-09 14243 1.93923e+08
1.66437e-09 14183.7 1.93654e+08
1.66917e-09 14193 1.93337e+08
1.67398e-09 14136.7 1.93126e+08
1.6788e-09 14069.8 1.92842e+08
1.68364e-09 14109.6 1.92545e+08
1.6885e-09 14046.4 1.92307e+08
1.69336e-09 14126.2 1.91993e+08
1.69824e-09 14021 1.91631e+08
1.70314e-09 14015.1 1.91424e+08
1.70805e-09 14059.7 1.9107e+08
1.71297e-09 13931.2 1.90865e+08
1.71791e-09 13910.7 1.90662e+08
1.72286e-09 13971.3 1.90295e+08
1.72783e-09 13919.8 1.90041e+08
1.73281e-09 13914.1 1.89774e+08
1.7378e-09 13847.9 1.89551e+08
1.74281e-09 13841 1.89294e+08
