# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: B11
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
1.65482e-09 6203.16 21.7866
1.65959e-09 6218.26 21.7537
1.66437e-09 6202.81 21.7225
1.66917e-09 6205.19 21.6918
1.67398e-09 6204.44 21.6612
1.6788e-09 6167.08 21.6298
1.68364e-09 6164.87 21.5993
1.6885e-09 6157.19 21.5697
1.69336e-09 6142.84 21.5361
1.69824e-09 6128.58 21.506
1.70314e-09 6136.63 21.4751
1.70805e-09 6133.67 21.4439
1.71297e-09 6112.43 21.4135
1.71791e-09 6108.84 21.3832
1.72286e-09 6099.89 21.353
1.72783e-09 6059.03 21.322
1.73281e-09 6087.15 21.2906
1.7378e-09 6066.77 21.2603
1.74281e-09 6072.05 21.2307
1.74783e-09 6059.04 21.1986
1.75287e-09 6029.56 21.1671
1.75792e-09 6012.69 21.1388
1.76299e-09 6019.83 21.1085
1.76807e-09 6020.45 21.0784
1.77317e-09 5996.1 21.0461
1.77828e-09 6015.25 21.0177
1.78341e-09 5987.42 20.9871
1.78855e-09 5985.65 20.9558
1.7937e-09 5975.35 20.9256
1.79887e-09 5944.55 20.8945
1.80406e-09 5951.3 20.8652
1.80926e-09 5960.62 20.8357
1.81447e-09 5940.11 20.8056
1.8197e-09 5935.15 20.7762
1.82495e-09 5936.88 20.7456
1.83021e-09 5903.82 20.7154
1.83548e-09 5898.85 20.6852
1.84077e-09 5898.19 20.6559
1.84608e-09 5872.88 20.6262
1.8514e-09 5869.16 20.5977
1.85674e-09 5863.05 20.5671
1.86209e-09 5873.01 20.5379
1.86745e-09 5850.41 20.5091
1.87284e-09 5847.17 20.481
1.87824e-09 5859.43 20.4501
1.88365e-09 5822.65 20.4201
1.88908e-09 5819.02 20.3914
1.89452e-09 5810.62 20.3603
1.89998e-09 5784.8 20.3324
1.90546e-09 5805.83 20.3046
1.91095e-09 5791.68 20.2754
1.91646e-09 5771.84 20.2442
1.92199e-09 5789.96 20.2145
1.92752e-09 5757.53 20.1866
1.93308e-09 5726.83 20.1564
1.93865e-09 5730.51 20.1277
1.94424e-09 5731.91 20.0979
1.94984e-09 5736.61 20.0702
1.95546e-09 5710.8 20.0415
1.9611e-09 5719.64 20.0146
1.96675e-09 5707.38 19.9839
1.97242e-09 5698.65 19.9552
1.97811e-09 5683.65 19.927
1.98381e-09 5673.52 19.8976
1.98953e-09 5676.75 19.8699
1.99526e-09 5658.63 19.8414
2.00101e-09 5664.3 19.8122
2.00678e-09 5657.17 19.7834
2.01257e-09 5647.71 19.7545
2.01837e-09 5629.79 19.7283
2.02418e-09 5631.12 19.6981
2.03002e-09 5611.28 19.6712
2.03587e-09 5591.48 19.6422
2.04174e-09 5610.39 19.6133
2.04762e-09 5588.38 19.5854
2.05353e-09 5604.24 19.5581
2.05944e-09 5573.51 19.5297
2.06538e-09 5547.37 19.4997
2.07133e-09 5583.13 19.4746
2.0773e-09 5550.61 19.4442
2.08329e-09 5552.96 19.4146
2.0893e-09 5532.35 19.3901
2.09532e-09 5505.95 19.3617
2.10136e-09 5522.97 19.3342
2.10741e-09 5506.4 19.3067
2.11349e-09 5494.71 19.2776
2.11958e-09 5502.17 19.2499
2.12569e-09 5491.41 19.2218
2.13182e-09 5484.73 19.1938
2.13796e-09 5475.65 19.1659
2.14412e-09 5464.12 19.139
2.1503e-09 5474.39 19.1134
2.1565e-09 5464.93 19.0853
2.16272e-09 5455.11 19.0566
2.16895e-09 5438.75 19.0294
2.1752e-09 5427.23 19.002
2.18147e-09 5414.35 18.9758
2.18776e-09 5412.27 18.949
2.19407e-09 5404.57 18.9224
2.20039e-09 5378.89 18.8937
