# Neutron cross sections extracted from Geant4 by the ESS dgcode framework (doi:10.1016/j.physb.2018.03.025).
# Element: Li
# Geant4 version: 1043 "$Name: geant4-10-04-patch-03 $"
# Samples per energy point: 1250
# Energy_eV SigmaScat_Barn SigmaAbs_Barn
1.74783e-09 1605.67 274597
1.75287e-09 1605.84 274192
1.75792e-09 1604.59 273801
1.76299e-09 1601.18 273403
1.76807e-09 1597.29 273006
1.77317e-09 1593.87 272620
1.77828e-09 1587.94 272212
1.78341e-09 1590.86 271834
1.78855e-09 1591.61 271433
1.7937e-09 1593.1 271050
1.79887e-09 1584.29 270673
1.80406e-09 1578.97 270297
1.80926e-09 1576.55 269881
1.81447e-09 1579.1 269519
1.8197e-09 1576.87 269110
1.82495e-09 1574.89 268730
1.83021e-09 1568.3 268328
1.83548e-09 1567.3 267946
1.84077e-09 1565.57 267563
1.84608e-09 1565.98 267172
1.8514e-09 1564.49 266794
1.85674e-09 1554.43 266410
1.86209e-09 1556.02 266024
1.86745e-09 1555.83 265643
1.87284e-09 1550.52 265264
1.87824e-09 1552.88 264889
1.88365e-09 1554.76 264496
1.88908e-09 1544.89 264120
1.89452e-09 1540.28 263733
1.89998e-09 1539.23 263353
1.90546e-09 1543.8 262955
1.91095e-09 1535.39 262619
1.91646e-09 1536.7 262210
1.92199e-09 1534.39 261847
1.92752e-09 1530.81 261476
1.93308e-09 1528.28 261095
1.93865e-09 1522.89 260718
1.94424e-09 1523.75 260360
1.94984e-09 1522.75 259988
1.95546e-09 1521.01 259599
1.9611e-09 1519.3 259231
1.96675e-09 1514.03 258842
1.97242e-09 1512.09 258480
1.97811e-09 1508.96 258121
1.98381e-09 1503.51 257726
1.98953e-09 1504.67 257354
1.99526e-09 1506.69 257018
2.00101e-09 1505.93 256621
2.00678e-09 1504.25 256261
2.01257e-09 1498.22 255897
2.01837e-09 1494.75 255529
2.02418e-09 1494.26 255167
2.03002e-09 1494.06 254798
2.03587e-09 1488.21 254412
2.04174e-09 1489.62 254064
2.04762e-09 1486.57 253683
2.05353e-09 1485.35 253323
2.05944e-09 1481.27 252957
2.06538e-09 1475.35 252585
2.07133e-09 1481.29 252225
2.0773e-09 1474.69 251868
2.08329e-09 1478.64 251510
2.0893e-09 1470.47 251155
2.09532e-09 1469.94 250797
2.10136e-09 1463.58 250436
2.10741e-09 1465.27 250063
2.11349e-09 1460.25 249708
2.11958e-09 1457.38 249353
2.12569e-09 1459.92 248993
2.13182e-09 1457.15 248639
2.13796e-09 1453.69 248271
2.14412e-09 1452.93 247903
2.1503e-09 1455.1 247565
2.1565e-09 1450.9 247201
2.16272e-09 1446.84 246844
2.16895e-09 1442.43 246485
2.1752e-09 1440.62 246140
2.18147e-09 1440.13 245789
2.18776e-09 1435.12 245437
2.19407e-09 1435.12 245086
2.20039e-09 1434.87 244725
2.20673e-09 1431.54 244371
2.21309e-09 1435.11 244021
2.21947e-09 1425.55 243666
2.22587e-09 1421.96 243335
2.23229e-09 1423.65 242970
2.23872e-09 1422.99 242613
2.24517e-09 1419.37 242272
